"GEOID","INTPTLAT","INTPTLON"
"21025",37.5200973023575,-83.3268187961364
"21029",37.9711169957053,-85.6914005631756
"21033",37.152793802255,-87.8706843491642
"21043",38.3175384256828,-83.0497626291059
"21049",37.9711839741047,-84.147459660607
"21063",38.1176023058072,-83.0991062369478
"21071",37.5537911450388,-82.7433490970991
"21085",37.4614853821372,-86.3471365130843
"21097",38.4445426533644,-84.3299966304459
"21109",37.4187440959845,-84.000503867055
"21119",37.3555958792042,-82.957117618432
"21125",37.1058852979956,-84.1213659621238
"21135",38.5322547374153,-83.3804741833319
"21139",37.206645469041,-88.3560044746525
"21153",37.7065157438632,-83.0647434363913
"21159",37.7992281815545,-82.5099723014682
"21167",37.8177186212425,-84.8715506781464
"21181",38.3343320252656,-84.0168923282696
"21183",37.4758076312015,-86.8414852406897
"21193",37.244665528742,-83.2221626909586
"21197",37.8307618676032,-83.8176329876869
"21205",38.1996773460492,-83.424481397757
"54109",37.606369840443,-81.5490685659677
"55023",43.2371276841008,-90.9310735267456
"55037",45.8459035869982,-88.4003029904678
"55051",46.2627063307774,-90.243346064849
"55069",45.3373752307309,-89.7341127280268
"55075",45.3791950883047,-88.0329257543737
"55111",43.4271797032071,-89.9483884273623
"41007",45.9917475237857,-123.654955889728
"41017",43.9141887346003,-121.22800853629
"41019",43.2784224670692,-123.16808121909
"41065",45.1609867355402,-121.170301310163
"42003",40.4717131230299,-79.9825083008494
"42027",40.9155113906917,-77.8194189714524
"42033",41.0015890397961,-78.4734815038452
"42041",40.1620824154377,-77.2638696282376
"42045",39.911727276481,-75.4020013514604
"42051",39.9210470274898,-79.6462968641942
"42061",40.4182969583931,-77.9790014387848
"42071",40.0420759322883,-76.2479836328761
"42089",41.0586813855747,-75.3357206196903
"42095",40.7542522251284,-75.3068727736142
"51063",36.9293010216831,-80.3618767016247
"51087",37.5431177508537,-77.4114697121957
"53077",46.4564698798516,-120.737621987814
"45027",33.6639556661064,-80.2163605300869
"45047",34.1508713890894,-82.1245872802561
"01043",34.1344679316697,-86.8664392634177
"45029",32.8645702269216,-80.6719851047022
"45071",34.2923670314579,-81.6021802472503
"46067",43.3344900744389,-97.7553643247394
"01033",34.6984999355724,-87.8025043150794
"02050",60.9137656019152,-159.804031204062
"04007",33.8006928573226,-110.811708639668
"05039",33.9697926194378,-92.657708554288
"06039",37.2176107276461,-119.764724227411
"08043",38.473920130738,-105.438119868302
"12013",30.4057132140393,-85.1976780874519
"12069",28.7569937574208,-81.7132065392562
"12129",30.1673203985386,-84.3964391622771
"13219",33.8384750744097,-83.4339270927461
"16035",46.6729857012888,-115.653427738738
"16069",46.329309036847,-116.74753086402
"17153",37.2257318397763,-89.122237656033
"18071",38.9098702520248,-86.0393155347142
"19087",40.9876796183814,-91.5443634924243
"21003",36.7494017985343,-86.1937571416943
"21051",37.1640867878046,-83.7185838110502
"21165",37.9394766281195,-83.5950113814699
"46085",43.8944580674166,-99.8518361811519
"47057",36.2736890534647,-83.5126436396442
"02195",57.1276789265733,-132.934660094965
"06009",38.2052916705987,-120.550216288278
"08097",39.217860616656,-106.917735155304
"13007",31.3256559390808,-84.447218315446
"21055",37.3534561708909,-88.0939307600599
"22017",32.5766222264366,-93.8820216388434
"22115",31.1106006417275,-93.1826951376673
"26137",45.020858307576,-84.5989829475554
"29019",38.9899551363654,-92.3083861576557
"30005",48.4327619766502,-108.958153873147
"37029",36.3967418281992,-76.2174339211207
"40089",34.1122888667801,-94.771020832308
"41023",44.4912897295792,-119.005622782781
"46117",44.412002360304,-100.733211706311
"47091",36.459644850872,-81.8509632443846
"39047",39.5602382693796,-83.4560853392008
"39061",39.1934229386866,-84.5461777534248
"39095",41.6261103541024,-83.6433121928131
"45055",34.3413417607143,-80.5905919801331
"45059",34.4833278674667,-82.0057724217112
"45069",34.604020289155,-79.6795331611249
"45073",34.753619335236,-83.0658461822122
"45083",34.9332206608835,-81.9924537906347
"45089",33.6178782360318,-79.7241426232635
"46009",42.9905357214093,-97.8846967860445
"06043",37.5790621995706,-119.904538811669
"06095",38.2701031812449,-121.934746993498
"08035",39.3287980376038,-104.926524245229
"10003",39.5709319836917,-75.6539856523114
"12079",30.4438193946701,-83.4683424938495
"12113",30.7002318834644,-87.022031661199
"13001",31.7529471543456,-82.2877990975434
"13079",32.7153580642194,-83.9853566243526
"13135",33.9593688677179,-84.0205338771463
"13311",34.6431182366041,-83.7469443563828
"47107",35.4249638149875,-84.6171308088087
"47117",35.4640237506441,-86.7672679937016
"47123",35.4421621643893,-84.2548213230847
"47143",35.6052519644882,-84.925298205378
"47151",36.4289630932703,-84.5024689614477
"47155",35.781454284229,-83.5199989232018
"47157",35.1823451201618,-89.897390193466
"47165",36.4672714022386,-86.464907235094
"47167",35.4964112294895,-89.7431796521653
"47185",35.9261630864224,-85.454089906841
"47189",36.1536586795413,-86.2926057914142
"48001",31.8158497443586,-95.6484011905742
"48005",31.2547619190783,-94.6091255661975
"48029",29.4487350976972,-98.5209421759705
"48037",33.4444766838308,-94.4193517229477
"48043",29.8126324409818,-103.252255619029
"48051",30.490276149309,-96.620027642828
"48057",28.508611031198,-96.6041319778316
"48067",33.0760042139895,-94.3435527889179
"48091",29.8073146109247,-98.2790102495028
"48109",31.4468830038269,-104.51693875633
"48119",33.3867317887868,-95.672231451445
"48173",31.8694290861833,-101.520777602131
"48187",29.5804581953889,-97.9479569158511
"48205",35.8400816389437,-102.602881023906
"48215",26.3964397510926,-98.1809542735674
"48225",31.3186286728964,-95.4199409281592
"48263",33.1818368269221,-100.777661325294
"48273",27.4309522440546,-97.7276050570165
"48287",30.3143620771742,-96.9693589283864
"48301",31.8489588567223,-103.580719833073
"48311",28.3523758207717,-98.568350041888
"48315",32.7992224025572,-94.3603852581609
"48339",30.3016782307127,-95.5024396224262
"48343",33.1159737413109,-94.7331960606625
"48349",32.0476264923233,-96.4707715501559
"48373",30.7937428308321,-94.8280412042956
"48377",29.9988314728209,-104.241550633878
"48383",31.3660704106607,-101.523265939639
"48405",31.3983457144943,-94.1703418718902
"48407",30.5828807084999,-95.1653760391338
"46041",45.1539024890696,-100.870261283996
"46071",43.6930070078823,-101.629087139258
"46075",43.9618693051798,-100.692438667491
"46079",44.0219310734077,-97.1292636536112
"46127",42.8339248679782,-96.6561819442367
"47013",36.4101439528783,-84.1393049734781
"47021",36.2579978925439,-87.0899524225022
"47031",35.4903591581243,-86.0743994548241
"47035",35.9484064996866,-84.9996492710619
"47037",36.1699341874982,-86.781048112521
"47041",35.9771767882827,-85.8338530436637
"47065",35.1829464312578,-85.1656559732623
"47089",36.0498850548217,-83.4441407955104
"56003",44.5239786860074,-107.99146936456
"56013",43.0403848782418,-108.631166330848
"56031",42.1328365660429,-104.966725280832
"56035",42.7672421695278,-109.915030585264
"01041",31.7340567359089,-86.3131564723297
"02100",59.1240970207358,-135.502339245158
"04001",35.3947069597934,-109.489316078615
"05001",34.2904669062206,-91.3749169117118
"05029",35.2666215086874,-92.6994073708277
"05057",33.7351825547079,-93.668747681978
"39115",39.6199185164597,-81.8516326727625
"40113",36.6260003290123,-96.3965614320052
"41015",42.4569923555321,-124.159073326622
"42049",41.9899486052966,-80.0314814643952
"42101",40.0078967716103,-75.1360339296492
"45009",33.2188643575595,-81.05638084269
"45057",34.6913937986024,-80.7066450871005
"45087",34.6926815794052,-81.6216668685069
"47025",36.4850794668617,-83.6589451070201
"47053",35.9955265605535,-88.9317304822432
"47135",35.64560176215,-87.8606765834722
"47163",36.5117893060439,-82.3029591063016
"48089",29.6207821562474,-96.526238502171
"48135",31.8689887749663,-102.542942845172
"48203",32.548073914438,-94.3705978949027
"48323",28.7397342579475,-100.314253634765
"48351",30.7847173240721,-93.7434780600253
"48379",32.8734673018125,-95.7944752341249
"48409",28.007218375607,-97.5174337138739
"48465",29.8923655537728,-101.152031520096
"49007",39.6465185143327,-110.59577515292
"49019",38.9827153479809,-109.570126220113
"51005",37.7881778208107,-80.0011332437603
"51029",37.5706817890724,-78.5245504350224
"51089",36.6827063364352,-79.8735218971821
"51141",36.6787067505769,-80.283024764743
"51193",38.1074686133862,-76.7963988516911
"53011",45.7798346415126,-122.483263495589
"53045",47.3498408627717,-123.188272500639
"54025",37.946322111151,-80.4572236342623
"55001",43.9724007336193,-89.7729709352104
"72097",18.2058519153202,-67.1104590249186
"72151",18.0699641552132,-65.8968849388212
"08027",38.1078257327638,-105.366236597561
"08051",38.6664990970038,-107.032659681182
"05041",33.8321025771178,-91.2570899642958
"13261",32.0383598243836,-84.1974678202426
"18179",40.7293619522298,-85.221314209427
"22111",32.8323168919985,-92.3736876165845
"23003",46.6591406992372,-68.6000387734331
"40133",35.16690807113,-96.6188057244674
"35019",34.8632597323475,-104.790648510822
"37105",35.4727644141736,-79.1723418730131
"37125",35.3088351115798,-79.483433565508
"19035",42.7353891416069,-95.6238940247371
"20033",37.1905555954762,-99.273648066559
"20149",39.3832280761442,-96.3424559643809
"21027",37.7757364443611,-86.429143446651
"21147",36.7385195520953,-84.4821354232815
"21175",37.926066297799,-83.2536997644618
"22005",30.2005515148646,-90.9105832425478
"22015",32.679940317346,-93.6054651670888
"22025",31.682639060513,-91.8445355195425
"22037",30.8449216242204,-91.0438199553934
"22091",30.8215007696493,-90.7105988578989
"22109",29.4159597774747,-90.8616211594896
"24029",39.2581407634573,-76.0451444030399
"24047",38.2107227704887,-75.3358783954564
"26055",44.6534662727051,-85.5638516161885
"27015",44.2415196241462,-94.7267556598572
"27167",46.3571309125548,-96.4684633133161
"28051",33.1233851591929,-90.0917199004912
"29013",38.2584326660728,-94.3416711100578
"29095",39.0067625715201,-94.3469475136069
"30053",48.5416035143153,-115.407494949445
"35033",36.0106018254277,-104.949813006303
"36059",40.7355773429235,-73.5891003835526
"38003",46.935931252217,-98.071709523926
"38055",47.6077780048895,-101.319415847427
"40055",34.93391805449,-99.5625448809037
"40117",36.3150409737166,-96.7075482272843
"42043",40.4162996500863,-76.7781951471091
"42097",40.8445278480675,-76.7083399859624
"45015",33.2001540629812,-79.9581783744387
"45067",34.0778822709341,-79.3661153647304
"47009",35.6875212987866,-83.9286869994005
"47129",36.1342718888828,-84.6504830539515
"48065",35.4036592923553,-101.354266934399
"48157",29.5271231851978,-95.7723614075104
"12057",27.9300721282951,-82.3079290472837
"12089",30.6078601384947,-81.8053861827327
"13025",31.2002532235291,-81.9744840794719
"39167",39.4526077868638,-81.4983834691294
"40023",34.0262491978525,-95.5508592259199
"18007",40.6062335000799,-87.3110474460836
"18051",38.3156919744723,-87.5806196659609
"18123",38.0816234270914,-86.6431101981226
"20083",38.0872371718006,-99.899916999523
"20203",38.4817825227767,-101.347150948459
"21079",37.643438578894,-84.5375796643723
"21123",37.5428816699496,-85.7002645827969
"21209",38.2906289295141,-84.5835724855581
"22065",32.3724024394452,-91.2452848551816
"22105",30.6273700007249,-90.4062845296951
"23025",45.510278736754,-69.9568175890664
"26007",45.033547523616,-83.636887857865
"28017",33.9218299609985,-88.9447566620504
"48419",31.7923561892924,-94.146860111081
"54083",38.7695992233184,-79.8811939372828
"06063",40.0046942627108,-120.838713993807
"48129",34.9651749903325,-100.814009320183
"48313",30.9664701865525,-95.9332199007411
"53027",47.1476901776257,-123.768566739479
"54059",37.730275956728,-82.1379325175736
"05119",34.7721375492534,-92.3146254566992
"06093",41.5921889884786,-122.538938846323
"02170",62.3156510978817,-149.571552244458
"13075",31.1600227369355,-83.4290845779734
"25005",41.7997375341386,-71.119713735732
"13303",32.9693335081285,-82.7956826265607
"17017",39.970054920612,-90.2500059006941
"22043",31.5982416931324,-92.5638433226631
"22127",31.9440185797201,-92.6404971110417
"10001",39.0863665758642,-75.5685196709705
"12075",29.3203204989747,-82.7393937027889
"27021",46.9482009816928,-94.3259316178007
"28089",32.6343990419776,-90.0333016514761
"29227",40.4789351959377,-94.4231925537665
"30043",46.1492060305336,-112.093212158751
"30081",46.0809576553801,-114.120239745709
"34027",40.866807107142,-74.5425983864176
"36075",43.4274423430898,-76.1420442355452
"37021",35.6092536397059,-82.5290322362043
"37107",35.2422891984553,-77.6345211952077
"37145",36.3898034919687,-78.9721946802148
"37193",36.2067034700263,-81.1650030996974
"40141",34.3750313856365,-98.9248321104951
"41031",44.6289390058888,-121.171980439023
"41047",44.8984816232811,-122.574152830084
"27087",47.3254327364725,-95.8098924481635
"27173",44.7168655912722,-95.8691091766456
"28109",30.7667114797618,-89.590170143112
"29027",38.8355093776011,-91.922634290123
"30009",45.225454736117,-109.030613809963
"30033",47.2764929473317,-106.99398054272
"31033",41.2201652357373,-102.996563059248
"34031",41.0359817249866,-74.2992904169342
"35017",32.7391810096687,-108.38243473896
"36009",42.2490322981176,-78.6786235595013
"36061",40.782610460594,-73.9629144955305
"36071",41.3988879614002,-74.3063919451966
"37015",36.0708973834537,-76.9784735586031
"37101",35.520353748276,-78.363850732875
"37131",36.4180924346363,-77.3998598893951
"37159",35.6391415001044,-80.5245907296906
"37183",35.7892785256156,-78.6504806077267
"13201",31.1649908900849,-84.7307947798862
"13265",33.5650115294583,-82.8773448659473
"44009",41.4762623517351,-71.6251164952936
"45003",33.54465204761,-81.6327215837299
"45007",34.5157140788077,-82.6414662839005
"45017",33.671939678069,-80.7725181100917
"45035",33.0767642080463,-80.4055126176834
"45041",34.0236760488673,-79.7056804576652
"45045",34.8924916504896,-82.3690903503985
"45051",33.9204671402502,-78.9957639257084
"30007",46.3326528051196,-111.4972242626
"30093",45.8992955508839,-112.659390068587
"37051",35.0492034499201,-78.8292949397897
"37139",36.2925774239384,-76.2826425233543
"45061",34.1624561635649,-80.2577314554824
"46055",44.2955162685076,-101.539777162611
"47045",36.0611757574743,-89.4188395635417
"47127",35.2758051327068,-86.348026889753
"51081",36.674530150199,-77.5530381050852
"51105",36.7085956724931,-83.1238135821449
"51195",36.9757163234602,-82.618295784677
"54007",38.7016841105487,-80.7212808799694
"54099",38.1458771652497,-82.4301958702811
"42031",41.195508754963,-79.4202773569521
"01009",33.9821049052268,-86.5659826218692
"01047",32.3258461897379,-87.1118032316991
"05073",33.2439696805687,-93.6047298937465
"06027",36.5116149999375,-117.41340800908
"06053",36.2179325475591,-121.24261549237
"06099",37.557516707479,-120.998818632476
"08111",37.7626060482755,-107.681592179623
"12045",29.9578820010883,-85.2264848824597
"12105",27.9497451497888,-81.6976548798209
"12121",30.1972647657622,-82.9898542357202
"16041",42.1813011369717,-111.813859392786
"16079",47.3515760304552,-115.891779986752
"18021",39.3956183312962,-87.1172350585859
"48175",28.6573764202626,-97.4256206246667
"48503",33.1765970696999,-98.6879088492707
"51113",38.4142947663824,-78.2801418475563
"53033",47.4886599371743,-121.796941530494
"53057",48.4767644987169,-121.72433453875
"06091",39.5803847188314,-120.517867125397
"18125",38.4026379621595,-87.2333478640492
"26003",46.4049026118008,-86.6015472286262
"27103",44.3516713942458,-94.2462805400201
"01039",31.2498583890297,-86.4512215691528
"01061",31.0953750293154,-85.8379697954441
"01075",33.7799663609214,-88.0967944578399
"04011",33.214059417012,-109.240183632243
"01013",31.7529963607953,-86.6805541279993
"01015",33.770222827812,-85.8305313495216
"21235",36.7570014813379,-84.1458090540304
"22057",29.5674425313703,-90.4304723025709
"24023",39.5308952170958,-79.2721762648272
"26013",46.6607306270633,-88.3704810805871
"26071",46.2065960293098,-88.5286580416425
"47145",35.8489715745675,-84.5216346674389
"47183",36.3009808148787,-88.7194674723408
"48041",30.6617180625554,-96.3045415713036
"48079",33.604242238258,-102.828466739921
"48341",35.8376924165611,-101.893028119117
"49005",41.7226583385182,-111.74638602092
"49023",39.7029467350635,-112.778732995737
"51103",37.7384348603286,-76.4668455870336
"51157",38.6846567917877,-78.1606079131893
"53019",48.4696470010431,-118.515503982554
"53075",46.9012957086635,-117.522693496579
"55011",44.3821538226493,-91.75578542418
"56033",44.789563359624,-106.884309127859
"56039",43.9348059326495,-110.589911454277
"60050",-14.3126942035243,-170.720870682899
"78030",18.3420463333333,-64.9423183333333
"05085",34.7538403040376,-91.8874878991173
"06089",40.7625680583289,-122.044957632416
"08005",39.6491408162179,-104.339817841888
"08033",37.7521578183077,-108.521164304518
"01073",33.5561423712306,-86.8926654627151
"01129",31.4094738703484,-88.20635749068
"02290",65.5085570339487,-151.390340222884
"42131",41.5205925888439,-76.0196427248729
"45021",35.0507886011444,-81.6210802666672
"27137",47.6009685553329,-92.4691545393479
"28021",31.9668722664438,-90.9147511108506
"28053",33.1283252001095,-90.52421732784
"28137",34.6506751202461,-89.9420739114946
"30003",45.4223972421869,-107.493170774931
"30035",48.7050677873303,-112.990327590469
"30061",47.1493401965519,-115.005900957943
"30089",47.6730792319716,-115.133427001816
"31009",41.9131171594335,-99.9767784534069
"32033",39.4416647183965,-114.902241394605
"34009",39.153456884422,-74.796951184487
"36017",42.4944698529854,-75.6098195078979
"37019",34.0726435326417,-78.2373398033754
"37047",34.2656767043096,-78.6557823209652
"37079",35.4864078069991,-77.6760167014801
"37147",35.5962168041884,-77.3763725463334
"37173",35.486627655769,-83.4977514447427
"45065",33.9028533225542,-82.3139232832943
"46003",43.7177543033637,-98.560260858059
"47055",35.2018648125516,-87.0358374252155
"47085",36.0406640751043,-87.7806988529306
"05145",35.2566310907669,-91.7481673667676
"13107",32.5880122524177,-82.3037667037624
"16007",42.2813520220281,-111.328466740589
"47119",35.6179661396571,-87.0809098948953
"47147",36.5246574469464,-86.870971343559
"48015",29.8856008509505,-96.2724577092852
"48277",33.6675892006376,-95.5712381250587
"48391",28.3245829688406,-97.1663664609013
"48469",28.796369905624,-96.9707629183761
"49057",41.2718759885117,-111.909923640086
"51003",38.023044277911,-78.5561272587021
"51031",37.2082538715148,-79.0929623137634
"51059",38.8350190153077,-77.2779063117319
"51121",37.1757452641842,-80.3913399442763
"51155",37.0628670299659,-80.7148753011311
"53067",46.9256527375234,-122.829231838604
"54031",39.0059029194827,-78.857773024101
"54057",39.4082762345743,-78.9485175408816
"54085",39.1782163352005,-81.0603760464207
"55007",46.5202924209679,-91.2022864410543
"55057",43.921034175913,-90.1160646993106
"55121",44.3081914350273,-91.3593922342481
"41003",44.4946186956595,-123.424672921601
"42023",41.4337906793485,-78.201795438901
"42055",39.926709518557,-77.7239806756441
"44007",41.8683326675511,-71.5824598043687
"21203",37.3662925752429,-84.3140016468112
"05017",33.2622926631437,-91.302225885988
"13215",32.5101076213412,-84.8758238974931
"13301",33.4096787827472,-82.6749333734271
"16013",43.4056366515498,-113.970394903463
"16031",42.2822293908069,-113.600250483339
"17125",40.2382357085732,-89.9218280330686
"24015",39.571790157829,-75.9382234585764
"24039",38.1181940418239,-75.716024743145
"17007",42.3229855931506,-88.8234689679781
"18053",40.5158722810219,-85.6546870153988
"20065",39.3498722333613,-99.883324927294
"21011",38.1441102167964,-83.7345914124224
"21067",38.037979849089,-84.4607629684454
"21101",37.7883536748508,-87.5707089850326
"21133",37.1304035044346,-82.846229974044
"22077",30.7065950429449,-91.6053993708341
"22103",30.4112416313322,-89.9594615271264
"08069",40.6658255726862,-105.463474427435
"12029",29.6066550605249,-83.1555354067
"27067",45.1522631047634,-95.0051315865269
"27119",47.7744658660682,-96.4053120506066
"20067",37.5622733577484,-101.30797577292
"21089",38.5429114696372,-82.9211264803275
"26089",44.9020733365931,-85.7977349400911
"26141",45.3410358791405,-83.9224401105445
"32031",40.6670831650956,-119.664820763232
"38097",47.4536080310332,-97.1641162380942
"47105",35.7391155111011,-84.3130964968112
"13309",32.1215124559887,-82.7256915057331
"17003",37.190851187112,-89.339085644989
"17189",38.3518264767018,-89.4105469591797
"19003",41.029035669764,-94.6993264474135
"19163",41.6366416886888,-90.6218360771761
"20195",38.9146721805297,-99.8728444769311
"21187",38.5214545893415,-84.8283607276519
"22063",30.441296956692,-90.7288468075452
"22101",29.7053703572962,-91.4451704877419
"08117",39.6321659325555,-106.117006582239
"12007",29.9478395804928,-82.1694780955994
"13031",32.3957468282831,-81.7443912611101
"39123",41.5347458922898,-83.1574294257449
"40101",35.6169046118994,-95.3798036657027
"27069",48.7766288475289,-96.7826778365418
"27107",47.3259862804608,-96.4572432572787
"27145",45.551561201931,-94.612792563927
"28049",32.2677183658149,-90.4453335619035
"29171",40.478271564074,-93.021125403155
"30075",45.3940398799721,-105.631162333822
"32011",39.9841317255776,-116.26888710636
"34033",39.5817520176653,-75.3539029754089
"36113",43.565000637868,-73.8442580312921
"37031",34.8317352397056,-76.6879387041163
"37113",35.1485383589678,-83.4222606673415
"38035",47.9214834032493,-97.4552691145112
"39055",41.4995391400447,-81.1793045286374
"46023",43.2070538803024,-98.5856022429861
"47093",35.9948747855567,-83.9354454715361
"01071",34.7812362918541,-86.0030421083939
"13019",31.2720449492596,-83.2263373044724
"48061",26.1297137466744,-97.5233683071189
"48185",30.5443711603734,-95.9872120200071
"48239",28.9540156640829,-96.5787054150711
"06011",39.176473321001,-122.233708723011
"16029",42.7688580551509,-111.562283582455
"01021",32.8486265635648,-86.7152166927335
"01027",33.2719271779623,-85.8611874032829
"01029",33.6783322031484,-85.5142278853973
"04023",31.5252515165671,-110.847555241712
"01093",34.1373819273759,-87.8873471402614
"05053",34.2898951985797,-92.4231304894128
"01103",34.4522643859799,-86.8553187177963
"01133",34.1500603807934,-87.3728217330239
"02070",59.8012149480391,-158.230312306329
"02110",58.4508562191154,-134.167919562801
"02150",57.683913467311,-153.778502178421
"02220",57.2366679433482,-135.309492921952
"02261",61.5672535482616,-144.469548381165
"48389",31.3221812947867,-103.693802828603
"49017",37.8537872389049,-111.443307285654
"51093",36.8932477724966,-76.7225478314444
"51171",38.8530866400146,-78.5742536809748
"53021",46.5332063120791,-118.899684243765
"53055",48.5723394811248,-122.960234827268
"66010",13.4462948642881,144.779093568324
"05069",34.2728967328044,-91.9376978298156
"05107",34.4316077578023,-90.8485898971977
"06041",38.0738759335868,-122.724643641109
"06077",37.9342295828879,-121.273951491716
"08001",39.8737956626476,-104.340646190007
"01059",34.442371397655,-87.8433430392854
"01097",30.7976557759044,-88.2094621994182
"48283",28.3446237492152,-99.0997380500084
"48401",32.108899524101,-94.7625200336685
"48459",32.7370143312636,-94.9422293835358
"49037",37.6257405277298,-109.803140519391
"51027",37.2697119587188,-82.0362611162904
"51101",37.7024932070553,-77.0847560263416
"51147",37.2268273848549,-78.4422966295091
"51191",36.722379058379,-81.9543749805848
"54003",39.4634200347086,-78.0307896754868
"54041",38.9946350674482,-80.5011599474991
"42017",40.3369127101487,-75.108435308496
"05043",33.5910527166555,-91.7162290920016
"05049",36.3819500329131,-91.8178376204672
"02020",61.150022609082,-149.10160428385
"04021",32.9051541107156,-111.3447696436
"13113",33.4120934688755,-84.4913401482231
"13151",33.4552010727365,-84.1569442401006
"13191",31.4918112407234,-81.4088803176958
"23027",44.5021578761922,-69.1535192245601
"24027",39.2529155600004,-76.9311915570471
"05135",36.1599358374594,-91.4820605979745
"09005",41.7860214315259,-73.2487594330332
"09013",41.8613554612131,-72.3373503916239
"12115",27.1845830006842,-82.3320376505159
"05101",35.9195697648952,-93.2162389621236
"05105",34.9487771950587,-92.9334518562834
"05115",35.448884835785,-93.0322918137276
"05005",36.2845869916174,-92.3317161380268
"05009",36.3080122369955,-93.0916733152585
"08021",37.2010762656508,-106.190814522978
"08039",39.2859385785606,-104.135576905904
"08059",39.585896611161,-105.247736848543
"01037",32.9345342708096,-86.2476226151287
"08073",38.9865857568016,-103.514074180418
"08101",38.173591435566,-104.512743662023
"08121",39.9701777069736,-103.200189778221
"08125",40.0035938585766,-102.423482459741
"05077",34.7789866320494,-90.7680990046852
"01017",32.9125421959391,-85.3919025736056
"05129",35.9096402938852,-92.6984248560463
"13063",33.5440629527522,-84.3589831160284
"13159",33.3202081634265,-83.6884989437584
"06031",36.0706703604327,-119.819827530839
"06035",40.6748307895579,-120.595140856878
"06075",37.7521958639323,-122.439908285291
"08003",37.5727172393894,-105.78918904457
"08015",38.7432157709102,-106.195314844955
"13003",31.2963418045997,-82.8754546239578
"12035",29.4595353510315,-81.3146607730555
"12059",30.8672364628728,-85.8130436637538
"12087",25.3336277696848,-81.1077895988273
"12109",29.8995195304416,-81.4380149263882
"12111",27.3772792397311,-80.472050922827
"05149",35.0024781351775,-93.4071423197743
"06021",39.5968872041861,-122.389722496277
"06025",33.0390730981586,-115.364634316618
"06061",39.0634616175746,-120.719493284161
"06109",38.0259641796537,-119.954343854044
"13117",34.2226803289731,-84.1219068985059
"13169",33.0257429153956,-83.5587029343118
"13197",32.3571909943998,-84.5255944434568
"17067",40.4032948120119,-91.1629432425009
"17183",40.1851415905593,-87.7342195262335
"13059",33.9526848472889,-83.3614427218112
"13069",31.5480701551505,-82.8519665344964
"13083",34.8576877987147,-85.5033915913383
"17053",40.5971057289873,-88.2235771262711
"13145",32.7360372519019,-84.9139636913478
"13023",32.436757566105,-83.3293546172273
"13037",31.5279779220136,-84.629763819431
"13053",32.3435702141172,-84.7908799617483
"17073",41.3531671572099,-90.1325608432112
"17097",42.3221170452571,-88.0017522464094
"17059",37.7615487203658,-88.2293455246059
"17063",41.2861283006654,-88.4196062206225
"13093",32.1558092243973,-83.7978772249145
"16051",43.8210488732299,-112.315000423891
"16065",43.7813209844394,-111.655523597477
"13111",34.8626286624433,-84.3168103922512
"13243",31.7610958104225,-84.7552442249787
"13257",34.5519951737234,-83.2940223053951
"17011",41.4043997619722,-89.5299973380475
"17015",42.0686407390131,-89.9354057023633
"18099",41.324627799684,-86.2617892517057
"18101",38.7118146524114,-86.8030094272311
"13287",31.7167664999437,-83.6271336312563
"13295",34.7343143279901,-85.3014795637669
"15003",21.4573221792722,-157.975423730658
"16009",47.2175275317844,-116.658626631425
"18003",41.0919779402082,-85.0680964122081
"17149",39.6224291447849,-90.8814505177227
"17159",38.7118351151949,-88.0848325554542
"17107",40.1253017252892,-89.3680881334571
"17115",39.8606484220328,-88.9633781643482
"17121",38.6496321145182,-88.9189919238745
"17131",41.2054088721358,-90.743412761425
"17135",39.2320136339873,-89.4780952300917
"17145",38.0857631113522,-89.3679260701896
"13233",34.0039626698861,-85.1844240605233
"13239",31.8663775625836,-85.0213712049258
"18031",39.3071265776612,-85.5008716625502
"18037",38.3684255175792,-86.8803379424122
"18041",39.6368496194838,-85.1779754073107
"18055",39.0362886244371,-86.9624128563926
"18065",39.9311301417374,-85.3940741064831
"18075",40.4379126047909,-85.0079430900631
"18085",41.2435578303145,-85.8646434052005
"18091",41.545354883078,-86.7434815641562
"18109",39.4805716006328,-86.4458238132374
"16019",43.3878064218296,-111.615661171859
"16021",48.7668054533114,-116.462870483668
"16045",44.0572994114097,-116.401297604457
"17029",39.5194908377353,-88.2235855667679
"18181",40.7478692567487,-86.8645587081541
"19007",40.7429567926249,-92.8687436180776
"19017",42.7746149577045,-92.3179593689834
"19025",42.386589762033,-94.6379473569621
"18095",40.1614369075274,-85.7196471089637
"18097",39.781148322174,-86.139172991204
"17173",39.3914059510487,-88.8059776904013
"17177",42.3515093605498,-89.6626400834388
"16075",44.0069307311601,-116.759873930616
"17005",38.888657463393,-89.4351754916359
"19103",41.6716442487684,-91.5875476962349
"19117",41.0295896448767,-93.3278080328932
"19127",42.0358683700176,-92.9990818994402
"19131",43.356450573619,-92.7888911610489
"20105",39.0454723629787,-98.2086600295144
"20109",38.9173580577204,-101.148475037654
"20111",38.4563577932296,-96.1527427806865
"20113",38.3918485844223,-97.6476986895473
"19135",41.0298881498507,-92.8690667009568
"19041",43.0824718203152,-95.1509648119814
"18017",40.7613583526483,-86.3483075338036
"20049",37.4533231947072,-96.2435401605723
"20057",37.6922354107614,-99.8876844600725
"18115",38.9503767038722,-84.9712527697384
"18119",39.312564791305,-86.8375988028189
"18121",39.7723654135691,-87.2061429284619
"20091",38.8836570042995,-94.8215733879555
"20097",37.5588405970893,-99.2850051106215
