county_fips,per_dem_2020,per_gop_2020
37111,0.2535321479806982,0.733947745946181
37113,0.3003422841440486,0.6850985874752928
37115,0.3748088100336494,0.6102018966044662
37117,0.47137161084529505,0.5208931419457735
37119,0.6667930510904625,0.3160392414818368
37121,0.2065037053423294,0.7842052870257715
37123,0.33675772433652423,0.6546034710872441
37125,0.35617682853665644,0.6301787826325442
37127,0.4963937938818848,0.4940980658491324
37129,0.5016915724797087,0.48039899871046043
37131,0.6002967359050445,0.3945598417408506
37133,0.33593133522530627,0.6378902194227175
37135,0.7481911126275045,0.23737308375589727
37137,0.3555235224741187,0.6354344122657581
37139,0.4941448459566769,0.4910287983113032
37141,0.3430887646697299,0.6425707512657672
37143,0.33297701763762694,0.6551309460181721
37145,0.386635607929113,0.6021741116287568
37147,0.5395726993479726,0.4451371998218629
37149,0.36559313804822785,0.6221880563197928
37151,0.21302307818211577,0.7760106934366304
37153,0.4216153735009392,0.5697635216490873
37155,0.4030685767568026,0.589259981351191
37157,0.33449768871969715,0.6547093643456253
37159,0.31487031386224934,0.6715480601569311
37161,0.2653286473612362,0.7229661041563797
37163,0.38318540778530996,0.608393318890209
37165,0.48636209813874787,0.5057868020304569
37167,0.23951795869059195,0.7501104923539291
37169,0.2056729310143574,0.7837049142056729
37171,0.2380315519406081,0.7516239969430646
37173,0.39332201471420486,0.5887096774193549
37175,0.41384042344638305,0.5702803371887865
37177,0.4171711612548156,0.5745734727572922
37179,0.37191533535351995,0.6135515338406698
